,author,published_at,updated_at,like_count,text
20,@tmchelle03,2023-11-23T01:25:31Z,2023-11-23T01:25:31Z,1,god love repent hard n difficult worth end♥️❤️♥️god bless
21,@emmon5377,2023-11-22T20:52:12Z,2023-11-22T20:52:12Z,6,crazy one associate panderverse flop take responsibility instead disney actress blame customer poorly make product couldnt sell tickets🤭
22,@Johan-Driger,2023-11-21T22:00:12Z,2023-11-21T22:00:12Z,2,anyone watch good movie ’ watch marvel movie since thor gorr🤷🏻‍♂️
23,@emmon5377,2023-11-21T19:51:39Z,2023-11-21T19:51:39Z,5,big flop mcu history possibly big flop cinema history even people disney pander didnt want watch
24,@jonsnow2689,2023-11-21T19:35:38Z,2023-11-21T19:35:38Z,5,love part john wick yell marvellling time throw autobot barbie
25,@X1304d,2023-11-21T14:58:35Z,2023-11-21T14:58:35Z,2,oh god line write kamala khan
26,@stevevadeboncoeur3903,2023-11-21T06:54:43Z,2023-11-21T06:54:43Z,4,marvel doom start
27,@DosBlade,2023-11-21T03:30:58Z,2023-11-21T03:30:58Z,4,wow thousand thumb v thousand thumb flop
28,@Mike.ox-em1zc,2023-11-21T01:58:25Z,2023-11-21T01:58:25Z,11,like part say time show everyone marvelous ’
29,@BIGUS_PENUS,2023-11-20T10:54:26Z,2023-11-20T10:54:26Z,10,movie complete cinematic abortion funny part fool invest real money garbage 🤣🤣🤣
30,@stevevadeboncoeur3903,2023-11-20T05:26:41Z,2023-11-20T05:26:41Z,8,disney lose million marvel bad mcu box office collapse ever
31,@UrShadowbannedGoIncognito,2023-11-20T02:12:09Z,2023-11-20T02:12:09Z,4,troll 🧌🧌🧌 make mary sue marvel beg mercy box office movie leg 🦵 🦵👩‍🦽👩‍🦽👩‍🦽 wow 🤯😱🤯 know bad ezra miller laugh movie first round🥊 knockout🫨😵‍💫😵 know go bad expect level historic box office beatdown😂😂😂😂☢️💣 welcome panderverse disney rip mary sue marvel 🪦⚰️🪦 stick fork 🍴 🦃 do right time thanksgiving
32,@stevevadeboncoeur3903,2023-11-20T01:45:12Z,2023-11-20T01:45:12Z,5,disney blame marvel flop captain marvel fan call racist bigot
33,@ethericbliss23,2023-11-19T16:01:00Z,2023-11-19T16:01:00Z,8,bad freak movie like ever byebye marvel universe aint comin back
34,@jordanmcpartland897,2023-11-19T15:14:46Z,2023-11-19T15:14:46Z,4,marvel die stan lee die avoid franchise
35,@emmon5377,2023-11-19T03:55:31Z,2023-11-19T03:55:31Z,5,bore pander movie flop huge box office
36,@dipantanna9674,2023-11-19T03:49:05Z,2023-11-19T03:49:05Z,0,forget past love captain marvel attractive tomboy superhero type girl ❤ like divine beautiful energy light
37,@emmon5377,2023-11-19T03:06:13Z,2023-11-19T03:06:13Z,5,marvel flop dramatic fashion despite movie ticket buy men disney cant figure bot cant buy movie ticket
38,@EHAMADojoCats-ry9wi,2023-11-19T01:51:02Z,2023-11-19T01:51:02Z,2,love movie
39,@UrShadowbannedGoIncognito,2023-11-19T00:29:05Z,2023-11-19T00:29:05Z,4,movie leg 🦵 🦵👩‍🦽👩‍🦽👩‍🦽 wow 🤯😱🤯 know bad ezra miller laugh movie first round🥊 knockout🫨😵‍💫😵 know go bad expect level historic box office beatdown😂😂😂😂☢️💣 welcome panderverse disney rip mary sue marvel 🪦⚰️🪦 stick fork 🍴 🦃 do
40,@stevevadeboncoeur3903,2023-11-18T20:47:39Z,2023-11-18T20:47:39Z,6,marvel pointless movie ever make
41,@marcelmoreno2994,2023-11-17T21:36:14Z,2023-11-17T21:36:14Z,4,get deserve 😊
42,@sashakim1296,2023-11-17T20:49:20Z,2023-11-17T20:49:20Z,3,genderswap ronin omg panderverse
43,@stevevadeboncoeur3903,2023-11-17T17:44:17Z,2023-11-17T17:44:17Z,17,love part one show
44,@fishbarbeque8540,2023-11-17T17:27:52Z,2023-11-17T17:27:52Z,2,love part jigsaw come eat everyone say weeee
45,@priscillatempler7618,2023-11-17T16:37:05Z,2023-11-17T16:37:05Z,2,ever make choice see movie gon na park seojoon lol
46,@fantasygameplay256,2023-11-17T13:56:54Z,2023-11-17T13:56:54Z,4,floooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooop
47,@kickingbackpunchingcones4099,2023-11-17T09:47:35Z,2023-11-17T09:47:35Z,8,love part nick fury say “ alter deal pray alter ”
48,@stevevadeboncoeur3903,2023-11-17T06:12:53Z,2023-11-17T06:12:53Z,6,box office bomb marvel bad mcu
49,@user-ht2dh7pz4u,2023-11-17T06:07:31Z,2023-11-17T06:07:31Z,0,kma
50,@user-ht2dh7pz4u,2023-11-17T06:07:09Z,2023-11-17T06:07:09Z,1,lol
51,@drednaut5052,2023-11-17T05:54:30Z,2023-11-17T05:54:30Z,3,marvel big flop mcu history
52,@jamesm2078,2023-11-17T05:26:37Z,2023-11-17T05:26:37Z,2,marvel mid tier movie ’ ever see life
53,@drednaut5052,2023-11-17T03:49:03Z,2023-11-17T03:49:03Z,4,stong independent woman pose cringe af
54,@ImperialCommanderM,2023-11-17T01:57:38Z,2023-11-17T01:57:38Z,3,dislike even though havent even watch second stuff
55,@drednaut5052,2023-11-16T04:06:28Z,2023-11-16T04:06:28Z,4,marvel box office abysmal open day disaster bad mcu movie history
56,@repulser93,2023-11-16T03:06:45Z,2023-11-16T03:06:45Z,2,great followup winter soldier volume still pretty fun really hope good
57,@SolarisTW,2023-11-15T23:05:14Z,2023-11-15T23:05:14Z,1,trailer amaze movie great disappoint two funny scene trailer cut
58,@stevevadeboncoeur3903,2023-11-15T19:38:04Z,2023-11-15T19:38:04Z,5,whatever bot choose copium bottom line movie flop bot dont go movie
59,@user-FBBTSARMYGIRL1234HOONGHWA,2023-11-15T13:58:04Z,2023-11-15T13:58:04Z,2,park seo joon ❤
60,@alexandermaximov8318,2023-11-15T13:30:09Z,2023-11-15T13:30:09Z,3,make movie boy girl cast girl director whats wrong people
61,@TimDaco,2023-11-15T09:08:39Z,2023-11-15T09:08:39Z,3,love movie soooooo much know people go hate dont care opinion much fun love dynamic carol kamala monica really good chemistry think great team think captain marvel best movie brie great job monica great kamala definitely steal show opinion iman already fantastic m marvel shes perfect really mvp movie nick fury great time good secret invasion flerkens also amaze adorable also think switch spot thing use well make really cool action sequence think darbenn good favorite mcu villain also bad omg end post credit scene mind blow love kamala nick fury young avenger surprise cool see kate bishop monica fox xmen universe beast huge xmen fan someone who wait forever come mcu incredible even play theme screw critic movie awesome
62,@redaksipojokkata4793,2023-11-15T05:45:32Z,2023-11-15T05:45:32Z,0,carol deserve powerfull villain
63,@drednaut5052,2023-11-15T00:40:20Z,2023-11-15T00:40:20Z,3,obvious hollywood clown like brie graduate clown school huge disconnect american population clown
64,@derreander,2023-11-14T23:23:41Z,2023-11-14T23:23:41Z,1,best could come teaser trailer imagine bad movie sorry really cant come good thing say
65,@user-wm5re7fn2v,2023-11-14T20:39:01Z,2023-11-14T20:39:01Z,4,love part blame men white racist people failure movie even tho majority go see white men
66,@gordonboase,2023-11-14T17:29:20Z,2023-11-14T17:29:20Z,1,wait kamala recognize nick furry forget something
67,@MrRobeStern64,2023-11-14T14:39:36Z,2023-11-14T14:39:36Z,1,enjoy movie yall overreact enjoy hate watch ever since brie larson join mcu yet guy get excite see return scott pilgrim take hypocrites😒
68,@user-ig1ji9pq5k,2023-11-14T03:42:02Z,2023-11-14T03:42:02Z,8,im glad marvel fail maybe marvel disney finally think one need stupid agenda
69,@stevevadeboncoeur3903,2023-11-13T20:24:56Z,2023-11-13T20:24:56Z,13,new marvel film roll one show
70,@karien.dewaal,2023-11-13T19:32:33Z,2023-11-13T19:32:33Z,3,half dialogue trailer use lord name vain
71,@garymc3519,2023-11-13T18:36:17Z,2023-11-13T18:36:17Z,6,bizarre part song dance routine middle thats think nap due
72,@Francis2443,2023-11-13T16:01:19Z,2023-11-13T16:01:19Z,21,love part come back month say tell
73,@dogstar5927,2023-11-13T08:18:10Z,2023-11-13T08:18:10Z,2,watch marvel like watch paint dry bench fresh dog💩 🤦🏽🤮
74,@Jare_beary,2023-11-12T23:57:57Z,2023-11-12T23:57:57Z,3,anyone notice face look animate 😅😅 best cgi ever 👌👏 im gon na go see th hopefully good 👍 😅 im sarcastic shouldve do little good job cgi lol
75,@bridgeheadprod,2023-11-12T20:19:33Z,2023-11-12T20:19:33Z,2,literally every sceneinteraction trailer end comedic relief moment seem like really bad movie
76,@dragosonofrei5930,2023-11-12T19:13:50Z,2023-11-12T19:13:50Z,4,sow itno nono îs muchthis îs bollywood hollywoodu stop crapspolitically corectvery bad scriptbad jokesi want money back
77,@drednaut5052,2023-11-12T17:07:24Z,2023-11-12T17:07:24Z,5,marvel disaster get bad massive budget reveal brie larson take back seat disney panic
78,@drednaut5052,2023-11-12T17:02:51Z,2023-11-12T17:02:51Z,6,oh snap clown larson spam bot activate demonization let go
79,@stockmarket_updates,2023-11-12T16:50:47Z,2023-11-12T16:50:47Z,1,watch movie brie larson 😌🤗💓💞★
80,@blackwoolf2741,2023-11-12T07:18:55Z,2023-11-12T07:18:55Z,0,whether directly indirectly level government contribute film industry cut tax reduce price etc please educate disagree tax money waste talent take resource drain talented artist could tell good story disney clearly doesnt care u fan wastefulness would make disney founder ashamed
81,@sliceoflife3611,2023-11-12T07:01:37Z,2023-11-12T07:01:37Z,0,jesus christ
82,@editmovies12,2023-11-12T06:10:03Z,2023-11-12T06:10:03Z,0,जय श्री राम इंडिया का god
83,@stevevadeboncoeur3903,2023-11-12T05:19:59Z,2023-11-12T05:19:59Z,5,marvel track disastrous open weekend
84,@andrew9274,2023-11-12T00:45:09Z,2023-11-12T00:45:09Z,1,trailer trudge beat video attach
85,@sharpasacueball,2023-11-11T23:53:28Z,2023-11-11T23:53:28Z,4,saw movie many plotholes blend villain poor tear jerker attempt moment man movie garbage
86,@dmassaneiro,2023-11-11T23:15:04Z,2023-11-11T23:15:04Z,7,👍 mil 👎 mil
87,@drednaut5052,2023-11-11T17:24:54Z,2023-11-11T17:24:54Z,7,hopefully last see brie big screen consider disney probably use distance feminist agenda
88,@Lilpop2006,2023-11-11T14:23:01Z,2023-11-11T14:23:01Z,0,❤❤❤❤
89,@somefun2436,2023-11-11T13:09:41Z,2023-11-11T13:09:41Z,0,🧐🧐
90,@AndrewSternkern,2023-11-11T10:40:55Z,2023-11-11T10:40:55Z,27,love scene everyone sing never gon na give never gon na let
91,@tasikoron6766,2023-11-11T07:17:33Z,2023-11-11T07:17:33Z,0,park aeo joon
92,@Spuffy4RockyHorror,2023-11-11T07:05:51Z,2023-11-11T07:05:51Z,2,captain marvel want fight patriarchy big battle would muslim household
93,@Spuffy4RockyHorror,2023-11-11T07:03:31Z,2023-11-11T07:03:31Z,2,wow😳😳😳😳 million view even like
94,@sonnyprince6853,2023-11-10T21:10:56Z,2023-11-10T22:52:32Z,2,trailer video movie comment section fill bot nice come see truthful comment 😂
95,@drednaut5052,2023-11-10T20:50:01Z,2023-11-10T20:50:01Z,2,suspicious bot activity
96,@malikaberraki7902,2023-11-10T16:39:52Z,2023-11-10T16:39:52Z,0,yes yes prince role play small one one value park seo joon question thank
97,@alyssondayap762,2023-11-10T13:42:35Z,2023-11-10T13:42:35Z,3,sad cut 🥺
98,@malikaberraki7902,2023-11-10T10:34:27Z,2023-11-10T10:34:27Z,2,sadly think park seo joon get small role wait movie hope role represent act quality well good director good job see hope didnt sign small role see
99,@gorrow1990,2023-11-10T06:57:06Z,2023-11-10T06:57:06Z,3,best part final battle trailer
100,@alarmservicepros,2023-11-10T00:44:50Z,2023-11-10T00:44:50Z,4,good thing watch waste money
101,@stevevadeboncoeur3903,2023-11-09T22:01:39Z,2023-11-09T22:01:39Z,6,disney panic deploy brie bot marvel project flop
102,@camiloariza8637,2023-11-09T19:18:50Z,2023-11-09T19:18:50Z,0,like ittt
103,@drednaut5052,2023-11-09T18:38:42Z,2023-11-09T18:38:42Z,4,suspicious bot activity
104,@pazlord1076,2023-11-09T13:15:59Z,2023-11-09T13:15:59Z,1,wokeness fine realy recommend move theythem
105,@SpiritwolfStudios,2023-11-09T06:29:17Z,2023-11-09T06:29:17Z,3,get much hate look like great movie cant wait watch
106,@drednaut5052,2023-11-09T02:04:08Z,2023-11-09T02:04:08Z,2,brie fan like happy diversity finally come marvel old weak wyte female superkarens
107,@UrShadowbannedGoIncognito,2023-11-09T00:39:19Z,2023-11-09T00:39:19Z,5,marvel officially one mcus bad rat films🎉🎉🎉
108,@drednaut5052,2023-11-09T00:00:15Z,2023-11-09T00:00:15Z,6,female definitely brainwash feminist like brie affect relationship make feel entitle lazy female mom ’ change wrong think relationship good ever
109,@pnguyen2496,2023-11-08T23:18:49Z,2023-11-08T23:18:49Z,2,beastie boy background
110,@wildlifediscovered3151,2023-11-08T21:38:16Z,2023-11-08T21:38:16Z,5,seem old outdated wokeness yesterday news
111,@crippledbazooka,2023-11-08T20:47:48Z,2023-11-08T20:47:48Z,1,nobody ask
112,@Vincent-iz6od,2023-11-08T19:35:43Z,2023-11-08T19:35:43Z,1,encore un produit commercial du wokisme
113,@stevevadeboncoeur3903,2023-11-08T17:00:25Z,2023-11-08T17:00:25Z,4,dont understand brie continue take role away good deserve black actress huh maybe clown brie pretend inclusion diversity
114,@user-pq3vk6cu1s,2023-11-08T09:41:05Z,2023-11-08T09:41:05Z,0,พังงงง ชอบพลังนางมาก
115,@voiceofexperience,2023-11-08T08:15:48Z,2023-11-08T08:15:48Z,3,love part movie start cinema empty
116,@theanonymouscritic1710,2023-11-08T08:06:10Z,2023-11-08T08:06:10Z,2,main problem trailer ’ funny ’ tell anything
117,@rangerstedfast,2023-11-08T06:22:47Z,2023-11-08T06:22:47Z,0,old batman theme really bring eye tear omg
118,@dolloptrollop,2023-11-08T00:00:00Z,2023-11-08T00:00:00Z,5,literal joke movie
119,@njthoidambounewmai406,2023-11-07T18:25:18Z,2023-11-07T18:25:29Z,5,many dislike
120,@stevevadeboncoeur3903,2023-11-07T15:59:12Z,2023-11-07T15:59:12Z,4,channel cost disney much suspicious bot activity cause demonization
121,@ChikoTheOGDog,2023-11-07T14:58:38Z,2023-11-07T14:58:38Z,6,love part nick fury say dye meth food colour make look like mine already ape product every turn truly one break baddie time
122,@drednaut5052,2023-11-07T02:48:05Z,2023-11-07T02:48:05Z,2,hollywood clown bright talented regular clown
123,@stevevadeboncoeur3903,2023-11-07T02:16:43Z,2023-11-07T02:16:43Z,2,marvel star m marvel monica rambeau already sound like good movie week whyte woman phase
124,@ExpiredyourFace,2023-11-07T01:54:39Z,2023-11-07T01:54:39Z,43,love part pikachu say catch fist truly remarkable oscar worthy 🏆
125,@lizkizkizliz,2023-11-06T23:22:01Z,2023-11-06T23:22:01Z,0,kamala ’ effin adorable
126,@drednaut5052,2023-11-06T20:53:27Z,2023-11-06T20:53:27Z,11,everyone hat marvel new box office projection movie perform bad think
127,@qwebitedarth,2023-11-06T19:38:19Z,2023-11-06T19:38:19Z,0,мене дразнить коломойки
128,@drednaut5052,2023-11-06T15:42:07Z,2023-11-06T15:42:07Z,5,terrible disney writer backlash terrible era clown brie supposedly push marvel true another sign director actor fan sick disney
129,@stevevadeboncoeur3903,2023-11-06T07:09:24Z,2023-11-06T07:09:24Z,4,disney panic marvel project flop
130,@GOLDENLION7683,2023-11-06T07:07:35Z,2023-11-06T07:07:35Z,0,movie go awesome badass cant wait come love much hell yeah⭐️🌟⭐️🌟🔥👑😎❤️
131,@stevevadeboncoeur3903,2023-11-05T21:45:35Z,2023-11-05T21:45:35Z,5,brie larson continue righteous fight racist sexist medium tour male white remember ’ hate white dude
132,@drednaut5052,2023-11-05T20:44:27Z,2023-11-05T20:44:27Z,4,guess disney enough brie lie steal scamming write movie
133,@justusnicholson83,2023-11-05T19:03:45Z,2023-11-05T19:03:45Z,1,’ excite marvel november ’ excite captain marvel m marvel go back 😊
134,@tenuihauheng8645,2023-11-05T17:42:07Z,2023-11-05T17:42:07Z,3,park seo joon❤❤❤
135,@drednaut5052,2023-11-05T06:01:02Z,2023-11-05T06:01:02Z,7,movie premium garbage
136,@19dweezy88,2023-11-04T22:49:06Z,2023-11-04T22:49:06Z,5,😅😅😂😂the movie one care
137,@stevevadeboncoeur3903,2023-11-04T20:38:11Z,2023-11-04T20:38:11Z,3,hopefully brie get minute airtime marvel movie salvage like endgame
138,@thormikula792,2023-11-04T20:33:43Z,2023-11-04T20:33:43Z,0,unicorn candy marvel go do thank nothing disney
139,@tayfunbasaran4117,2023-11-04T16:47:51Z,2023-11-04T16:48:17Z,0,selamlar merhaba sevgiler hürmetler saygılar marvel comic soon studio variety original avenger team film series
140,@thormikula792,2023-11-04T14:57:36Z,2023-11-04T14:57:36Z,3,thank disney take marvel downhill 🤢🤢🤢
141,@Siara1991,2023-11-04T12:48:34Z,2023-11-04T12:48:34Z,0,teenegers 🙈
142,@Grayghost43,2023-11-04T07:59:40Z,2023-11-04T07:59:40Z,3,boo kathleen kennedy boo
143,@mimynidianunezjara9367,2023-11-04T01:32:25Z,2023-11-04T01:32:25Z,1,dolby cinema reald imax 🙂
144,@stevevadeboncoeur3903,2023-11-03T16:05:47Z,2023-11-03T16:05:47Z,3,crook larson personal attack something
145,@drednaut5052,2023-11-03T16:05:12Z,2023-11-03T16:05:12Z,5,yawn sorry fell asleep breelarson superpower personality
146,@cestlavie5990,2023-11-03T15:33:48Z,2023-11-03T15:33:48Z,0,real life infinity stone thanos
147,@vindex4310,2023-11-03T10:35:13Z,2023-11-03T10:35:13Z,0,one dirty skin
148,@rajur.k9965,2023-11-03T10:01:23Z,2023-11-03T10:01:23Z,0,मार्वल मूवी में आयरन मैन को जल्दी से जल्दी वापस लाओ😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭please please please please please please please please please please please please
149,@shiftpng4098,2023-11-03T08:10:12Z,2023-11-03T08:10:12Z,5,rip marvel ⚰️
150,@stevevadeboncoeur3903,2023-11-03T06:24:03Z,2023-11-03T06:24:03Z,4,feminist privilege sexist comment action uncontested decade men finally stand call like woman misandry advertise medium naturally feel like oppression unfair
151,@drednaut5052,2023-11-03T05:23:59Z,2023-11-03T05:23:59Z,2,dont understand brie continue take role away good deserve black actress huh maybe clown brie pretend inclusion diversity
152,@tripsbacks,2023-11-02T19:14:03Z,2023-11-02T19:14:03Z,8,favorite part trailer
153,@jay._04,2023-11-02T04:34:16Z,2023-11-02T04:34:16Z,13,go wake go break
154,@vjimenez8,2023-11-02T01:49:40Z,2023-11-02T01:49:40Z,1,goose flerkittens 🙌🏼🐈🌟
155,@user-pf7sl7ko6s,2023-11-01T14:21:07Z,2023-11-01T14:21:07Z,1,im gon na see movie next weekend friend cherl disney marvel movie
156,@user-pf7sl7ko6s,2023-11-01T14:20:01Z,2023-11-01T14:20:01Z,1,comedy 😂
157,@Vitonezz,2023-11-01T10:54:51Z,2023-11-01T10:54:51Z,3,uhhh hard pas
158,@nasa-631,2023-10-31T23:49:01Z,2023-10-31T23:49:01Z,1,song
159,@Xpalido1234,2023-10-31T18:49:37Z,2023-10-31T18:49:37Z,2,oh wow disney even manage fk marvel saga pathetic
160,@milescoe9031,2023-10-31T17:45:54Z,2023-10-31T17:45:54Z,2,really hope box office disaster lose hundred million dollar disney finally light dei agenda fire destroy pander stone start actually listen fan want btw highly highly recommend south park join panderverse special youre look great way spend next minute
161,@BurkstonLodgeCEO,2023-10-30T13:28:07Z,2023-10-30T13:28:07Z,1,’ make rambeau annoy brown babe dirty 😕
162,@ghostface6947,2023-10-29T23:26:16Z,2023-10-29T23:26:16Z,2,delete negative comment
163,@CricketNite,2023-10-29T04:09:23Z,2023-10-29T04:09:23Z,0,whats b couldnt tell whats go like
164,@bestprawn444,2023-10-29T03:12:30Z,2023-10-29T03:12:30Z,0,kill trailer
165,@UrShadowbannedGoIncognito,2023-10-29T02:20:38Z,2023-10-29T02:20:38Z,3,somebody say shouldnt even think 🤔 watch movie watch south park join panderverse true
166,@CorbinLeonard-rp4et,2023-10-29T01:06:58Z,2023-10-29T01:06:58Z,0,think main villain captain mar vel son
167,@CorbinLeonard-rp4et,2023-10-29T01:05:27Z,2023-10-29T01:05:27Z,0,isnt personal task master think change modok taks master
168,@CorbinLeonard-rp4et,2023-10-29T01:03:30Z,2023-10-29T01:03:30Z,0,man guy fix task master
169,@joshalbiola3383,2023-10-28T00:17:48Z,2023-10-28T00:17:48Z,3,park seo joon finally movie marvel ❤
170,@user-oz4ov8dy6v,2023-10-27T18:40:07Z,2023-10-27T18:40:07Z,2,🤢🤮
171,@MotoMiles,2023-10-27T18:02:00Z,2023-10-27T18:02:00Z,3,wacky ride panderverse continue 💀💀💀
172,@ultimateslinger9857,2023-10-27T17:23:34Z,2023-10-27T17:23:34Z,1,morbius finally gon na get top great movie time 😀
173,@florahchao7560,2023-10-27T11:50:27Z,2023-10-27T11:50:27Z,0,wow really love movie
174,@Pini504Q,2023-10-26T22:37:29Z,2023-10-26T22:37:29Z,4,another b politicly correct movie good luck
175,@henrybiochem5043,2023-10-26T21:08:33Z,2023-10-26T21:08:33Z,9,favorite captain marvel say marvel time really amaze work
176,@Dimfanofmusicandmovies,2023-10-26T20:23:21Z,2023-10-26T20:23:21Z,0,think ’ war kree
177,@Dimfanofmusicandmovies,2023-10-26T20:22:49Z,2023-10-26T20:22:49Z,0,hi guy
178,@DerElectroBoy,2023-10-26T09:31:28Z,2023-10-26T09:31:28Z,0,ticket safe marvel rule world greeetz electroboy
179,@huntercool2232,2023-10-26T06:35:02Z,2023-10-26T06:35:02Z,4,’ sexist men ’ really love woman especially love superhero woman believe men even woman tire ’ sick see movie clearly set break gender role make blatantly obvious message try get across truly believe disney film company never understand type film actually undermine concept gender equality ’ make particular film exception status quo ’ butch shehulk many female superhero character ’ really offensive woman general think ’ wan na see ” strong female character ” wan na see ” strong character happen female ”
180,@HornFurrman,2023-10-24T20:04:15Z,2023-10-24T20:04:15Z,1,im go die
181,@HornFurrman,2023-10-24T20:03:49Z,2023-10-24T20:03:49Z,1,wtf theyre use battery
182,@antho9101,2023-10-24T15:22:08Z,2023-10-24T15:22:08Z,1,🥱
183,@nigilnightwind8756,2023-10-22T21:26:03Z,2023-10-23T22:25:39Z,0,ruin potential good movie introduce feminism racial equality add black indian mix thank similar reason wont watch star war ahsoka female lead disney stink anymore oh indian m marvel series bad get go try watch episode seem like indoctrination indian culture
184,@mtmt629,2023-10-22T12:46:45Z,2023-10-22T12:46:45Z,10,like captain marvel say marven time truly best movie ever make
185,@Melchiord,2023-10-21T15:55:36Z,2023-10-21T15:55:36Z,3,meh
186,@quietreader,2023-10-21T13:13:44Z,2023-10-21T13:13:44Z,2,yeah im watch
187,@ntalam,2023-10-21T11:55:53Z,2023-10-21T11:55:53Z,40,cant wait stay home watch movie
188,@symphonicpoem11,2023-10-21T11:05:21Z,2023-10-21T11:05:21Z,5,dislike
189,@billcorbeau8981,2023-10-20T23:35:03Z,2023-10-20T23:35:03Z,2,get brie larson pls
190,@KurtRusselPH,2023-10-20T08:45:43Z,2023-10-20T08:45:43Z,114,love scene everyone sing never gon na give never gon na let
191,@quigglyz,2023-10-19T17:35:15Z,2023-10-19T17:35:15Z,3,would like thank disney save hundred dollar make ton unwatchable garbage probably wont even watch upcoming filoni star war movie badly disney destroy everything thank guy
192,@Cinestudi0,2023-10-19T09:27:22Z,2023-10-19T09:27:22Z,0,love america chavez
193,@Grace-pu9je,2023-10-19T03:03:10Z,2023-10-19T03:03:10Z,4,freaky friday meet charlies angel space meh 😕🤢😭😰
194,@nerftuco8633,2023-10-18T16:32:09Z,2023-10-18T16:32:09Z,4,one wait movie year think would continuationof captain marvel try take kree supreme intelligence ai hala marvel ruin movie old fan name feminism
195,@AngelV.,2023-10-18T16:01:11Z,2023-10-18T16:01:11Z,3,v como después de días empecé crecer cm por semana fue algo que esperé usé lo que comenté el otro día en realidad tomó como me medio para crecer cm lo pude lograr al go ’ oglear lo de daniel venofilo sólo la miradas que recibo hoy en día hacen que valga toda la pena
196,@Howaboutyes11,2023-10-18T01:16:49Z,2023-10-18T01:16:49Z,0,omg tuh
197,@proceonproceon6233,2023-10-17T14:13:35Z,2023-10-17T14:13:35Z,0,buy ultimate black panther blue marvel disservice
198,@jhebillones6679,2023-10-17T05:03:21Z,2023-10-17T05:03:21Z,0,park seo joon 😮
199,@GolDFish-if1ov,2023-10-17T04:11:50Z,2023-10-17T04:11:50Z,7,oooohh gon na suck bad 😂😂😂
200,@sarahkris7011,2023-10-17T01:54:24Z,2023-10-17T01:54:24Z,5,looksmeh
201,@yxnggaming9375,2023-10-16T12:20:29Z,2023-10-16T12:20:44Z,3,another overload unfunny joke movie begin end
202,@timokreuzer381,2023-10-15T10:09:45Z,2023-10-15T10:09:45Z,4,ultra cringe
203,@senget13,2023-10-15T07:14:41Z,2023-10-15T07:14:41Z,0,’ family tree old school hiphop
204,@questionmark3583,2023-10-15T02:34:47Z,2023-10-15T02:34:47Z,2,love part get wake go break
